player_id,player_name,game_year,play_type,passing_yards_gained,receiving_yards_gained,rushing_yards_gained
00-0023060,C.Kluwe,2012,run,,,0
00-0023063,L.Weaver,2009,run,,,321
00-0023063,L.Weaver,2010,run,,,2
00-0023074,S.Gado,2009,run,,,26
00-0023176,J.Cribbs,2009,run,,,334
00-0023176,J.Cribbs,2010,run,,,114
00-0023176,J.Cribbs,2011,run,,,25
00-0023176,J.Cribbs,2012,run,,,42
00-0023176,J.Cribbs,2013,run,,,55
00-0023251,K.Eckel,2009,run,,,6
00-0023316,R.Ventrone,2012,run,,,35
00-0023367,N.Washington,2009,run,,,15
00-0023367,N.Washington,2010,run,,,-8
00-0023367,N.Washington,2011,run,,,5
00-0023436,A.Smith,2009,run,,,58
00-0023436,A.Smith,2010,run,,,69
00-0023436,A.Smith,2011,run,,,45
00-0023436,A.Smith,2012,run,,,142
00-0023436,A.Smith,2013,run,,,440
00-0023436,A.Smith,2014,run,,,258
00-0023436,A.Smith,2015,run,,,448
00-0023436,A.Smith,2016,run,,,191
00-0023436,A.Smith,2017,run,,,355
00-0023436,A.Smith,2018,run,,,189
00-0023436,Alex Smith,2011,run,,,142
00-0023436,Alex Smith,2012,run,,,8
00-0023437,R.Brown,2009,run,,,648
00-0023437,R.Brown,2010,run,,,720
00-0023437,R.Brown,2011,run,,,136
00-0023437,R.Brown,2012,run,,,234
00-0023437,R.Brown,2013,run,,,157
00-0023437,R.Brown,2014,run,,,63
00-0023438,B.Edwards,2010,run,,,4
00-0023439,C.Benson,2009,run,,,1251
00-0023439,C.Benson,2010,run,,,1060
00-0023439,C.Benson,2011,run,,,1069
00-0023439,C.Benson,2012,run,,,299
00-0023440,C.Williams,2009,run,,,776
00-0023440,C.Williams,2010,run,,,470
00-0023440,C.Williams,2011,run,,,358
00-0023440,C.Williams,2012,run,,,17
00-0023443,A.Rolle,2009,run,,,9
00-0023452,M.Williams,2010,run,,,0
00-0023457,M.Clayton,2009,run,,,28
00-0023457,M.Clayton,2010,run,,,6
00-0023459,A.Rodgers,2009,run,,,317
00-0023459,A.Rodgers,2010,run,,,348
00-0023459,A.Rodgers,2011,run,,,290
00-0023459,A.Rodgers,2012,run,,,276
00-0023459,A.Rodgers,2013,run,,,130
00-0023459,A.Rodgers,2014,run,,,283
00-0023459,A.Rodgers,2015,run,,,343
00-0023459,A.Rodgers,2016,run,,,355
00-0023459,A.Rodgers,2017,run,,,177
00-0023459,A.Rodgers,2018,run,,,265
00-0023460,J.Campbell,2009,run,,,238
00-0023460,J.Campbell,2010,run,,,203
00-0023460,J.Campbell,2011,run,,,99
00-0023460,J.Campbell,2012,run,,,31
00-0023460,J.Campbell,2013,run,,,108
00-0023460,J.Campbell,2014,run,,,1
00-0023462,R.White,2009,run,,,2
00-0023462,R.White,2010,run,,,3
00-0023465,H.Miller,2011,run,,,6
00-0023465,H.Miller,2015,run,,,2
00-0023470,R.Brown,2009,run,,,-3
00-0023474,M.Bradley,2009,run,,,20
00-0023490,R.Parrish,2009,run,,,4
00-0023490,R.Parrish,2010,run,,,23
00-0023496,V.Jackson,2009,run,,,11
00-0023496,V.Jackson,2010,run,,,14
00-0023496,V.Jackson,2011,run,,,10
00-0023496,V.Jackson,2012,run,,,41
00-0023496,V.Jackson,2013,run,,,0
00-0023500,F.Gore,2009,run,,,1013
00-0023500,F.Gore,2010,run,,,960
00-0023500,F.Gore,2011,run,,,1202
00-0023500,F.Gore,2012,run,,,1221
00-0023500,F.Gore,2013,run,,,1128
00-0023500,F.Gore,2014,run,,,1103
00-0023500,F.Gore,2015,run,,,891
00-0023500,F.Gore,2016,run,,,1040
00-0023500,F.Gore,2017,run,,,1023
00-0023500,F.Gore,2018,run,,,812
00-0023502,C.Frye,2009,run,,,39
00-0023502,C.Frye,2010,run,,,2
00-0023512,R.Moats,2009,run,,,373
00-0023512,R.Moats,2010,run,,,17
00-0023534,D.Colquitt,2009,run,,,0
00-0023534,D.Colquitt,2011,run,,,-3
00-0023537,S.Considine,2012,run,,,3
00-0023541,K.Orton,2009,run,,,60
00-0023541,K.Orton,2010,run,,,120
00-0023541,K.Orton,2011,run,,,23
00-0023541,K.Orton,2013,run,,,8
00-0023541,K.Orton,2014,run,,,24
00-0023544,M.Barber,2009,run,,,841
00-0023544,M.Barber,2010,run,,,462
00-0023544,M.Barber,2011,run,,,425
00-0023545,B.Jacobs,2009,run,,,835
00-0023545,B.Jacobs,2010,run,,,774
00-0023545,B.Jacobs,2011,run,,,606
00-0023545,B.Jacobs,2012,run,,,23
00-0023545,B.Jacobs,2013,run,,,238
00-0023564,D.Sproles,2009,run,,,325
00-0023564,D.Sproles,2010,run,,,245
00-0023564,D.Sproles,2011,run,,,607
00-0023564,D.Sproles,2012,run,,,286
00-0023564,D.Sproles,2013,run,,,220
00-0023564,D.Sproles,2014,run,,,329
00-0023564,D.Sproles,2015,run,,,293
00-0023564,D.Sproles,2016,run,,,430
00-0023564,D.Sproles,2017,run,,,93
00-0023564,D.Sproles,2018,run,,,64
00-0023569,M.Giordano,2013,run,,,-5
00-0023578,D.Orlovsky,2011,run,,,2
00-0023578,D.Orlovsky,2012,run,,,7
00-0023642,R.Hodges,2009,run,,,0
00-0023642,R.Hodges,2010,run,,,68
00-0023645,D.Anderson,2009,run,,,8
00-0023645,D.Anderson,2010,run,,,27
00-0023645,D.Anderson,2013,run,,,2
00-0023645,D.Anderson,2014,run,,,25
00-0023645,D.Anderson,2015,run,,,2
00-0023645,D.Anderson,2016,run,,,4
00-0023662,M.Cassel,2009,run,,,199
00-0023662,M.Cassel,2010,run,,,134
00-0023662,M.Cassel,2011,run,,,104
00-0023662,M.Cassel,2012,run,,,147
00-0023662,M.Cassel,2013,run,,,62
00-0023662,M.Cassel,2014,run,,,22
00-0023662,M.Cassel,2015,run,,,79
00-0023662,M.Cassel,2016,run,,,2
00-0023662,M.Cassel,2017,run,,,3
00-0023682,R.Fitzpatrick,2009,run,,,139
00-0023682,R.Fitzpatrick,2010,run,,,278
00-0023682,R.Fitzpatrick,2011,run,,,182
00-0023682,R.Fitzpatrick,2012,run,,,244
00-0023682,R.Fitzpatrick,2013,run,,,232
00-0023682,R.Fitzpatrick,2014,run,,,199
00-0023682,R.Fitzpatrick,2015,run,,,269
00-0023682,R.Fitzpatrick,2016,run,,,146
00-0023682,R.Fitzpatrick,2017,run,,,79
00-0023682,R.Fitzpatrick,2018,run,,,192
00-0023742,J.Ryan,2009,run,,,0
00-0023742,J.Ryan,2010,run,,,-9
00-0023742,J.Ryan,2012,run,,,-18
00-0023742,J.Ryan,2014,run,,,5
00-0023742,J.Ryan,2016,run,,,26
00-0023742,J.Ryan,2017,run,,,0
00-0023774,N.Tahi,2009,run,,,3
00-0023774,N.Tahi,2010,run,,,3
00-0023921,M.Austin,2009,run,,,-2
00-0023921,M.Austin,2010,run,,,102
00-0023921,M.Austin,2011,run,,,-6
00-0023968,M.Spurlock,2009,run,,,3
00-0024011,M.Bell,2009,run,,,626
00-0024011,M.Bell,2010,run,,,113
00-0024011,M.Bell,2011,run,,,14
00-0024103,M.Owens,2009,run,,,1
00-0024103,M.Owens,2011,run,,,36
00-0024103,M.Owens,2012,run,,,214
00-0024110,S.Weatherford,2009,run,,,42
00-0024110,S.Weatherford,2010,run,,,17
00-0024110,S.Weatherford,2011,run,,,0
00-0024110,S.Weatherford,2013,run,,,0
00-0024110,S.Weatherford,2014,run,,,0
00-0024172,P.Cobbs,2009,run,,,36
00-0024172,P.Cobbs,2010,run,,,0
00-0024204,F.Jackson,2009,run,,,850
00-0024204,F.Jackson,2010,run,,,1104
00-0024204,F.Jackson,2011,run,,,969
00-0024204,F.Jackson,2012,run,,,437
00-0024204,F.Jackson,2013,run,,,896
00-0024204,F.Jackson,2014,run,,,528
00-0024204,F.Jackson,2015,run,,,100
00-0024217,R.Bush,2009,run,,,355
00-0024217,R.Bush,2010,run,,,115
00-0024217,R.Bush,2011,run,,,1167
00-0024217,R.Bush,2012,run,,,986
00-0024217,R.Bush,2013,run,,,1006
00-0024217,R.Bush,2014,run,,,297
00-0024217,R.Bush,2015,run,,,28
00-0024217,R.Bush,2016,run,,,-3
00-0024218,V.Young,2009,run,,,289
00-0024218,V.Young,2010,run,,,131
00-0024218,V.Young,2011,run,,,83
00-0024221,V.Davis,2011,run,,,-5
00-0024221,V.Davis,2014,run,,,4
00-0024225,M.Leinart,2009,run,,,1
00-0024226,J.Cutler,2009,run,,,176
00-0024226,J.Cutler,2010,run,,,232
00-0024226,J.Cutler,2011,run,,,57
00-0024226,J.Cutler,2012,run,,,248
00-0024226,J.Cutler,2013,run,,,124
00-0024226,J.Cutler,2014,run,,,211
00-0024226,J.Cutler,2015,run,,,196
00-0024226,J.Cutler,2016,run,,,35
00-0024226,J.Cutler,2017,run,,,39
00-0024234,A.Cromartie,2011,run,,,1
00-0024236,L.Maroney,2009,run,,,757
00-0024236,L.Maroney,2010,run,,,74
00-0024240,S.Holmes,2009,run,,,6
00-0024240,S.Holmes,2010,run,,,17
00-0024240,S.Holmes,2011,run,,,27
00-0024242,D.Williams,2009,run,,,1119
00-0024242,D.Williams,2010,run,,,361
00-0024242,D.Williams,2011,run,,,778
00-0024242,D.Williams,2012,run,,,776
00-0024242,D.Williams,2013,run,,,76
00-0024242,D.Williams,2014,run,,,219
00-0024242,D.Williams,2015,run,,,202
00-0024242,D.Williams,2016,run,,,284
00-0024242,D.Williams,2017,run,,,67
00-0024242,De.Williams,2013,run,,,757
00-0024242,De.Williams,2015,run,,,697
00-0024245,J.Addai,2009,run,,,828
00-0024245,J.Addai,2010,run,,,451
00-0024245,J.Addai,2011,run,,,458
00-0024245,J.Addai,2012,run,,,19
00-0024260,L.White,2009,run,,,221
00-0024260,L.White,2010,run,,,1
00-0024264,K.Clemens,2009,run,,,8
00-0024264,K.Clemens,2011,run,,,29
00-0024264,K.Clemens,2012,run,,,23
00-0024264,K.Clemens,2013,run,,,70
00-0024264,K.Clemens,2016,run,,,-1
00-0024267,G.Jennings,2010,run,,,-1
00-0024272,D.Hester,2009,run,,,-1
00-0024272,D.Hester,2010,run,,,30
00-0024272,D.Hester,2011,run,,,-6
00-0024272,D.Hester,2012,run,,,6
00-0024272,D.Hester,2014,run,,,36
00-0024275,M.Jones-Drew,2009,run,,,1309
00-0024275,M.Jones-Drew,2010,run,,,1406
00-0024275,M.Jones-Drew,2011,run,,,1437
00-0024275,M.Jones-Drew,2012,run,,,583
00-0024275,M.Jones-Drew,2013,run,,,726
00-0024275,M.Jones-Drew,2014,run,,,96
00-0024276,T.Scheffler,2011,run,,,5
00-0024279,T.Jackson,2009,run,,,6
00-0024279,T.Jackson,2010,run,,,63
00-0024279,T.Jackson,2011,run,,,114
00-0024279,T.Jackson,2012,run,,,3
00-0024279,T.Jackson,2013,run,,,5
00-0024294,J.Norwood,2009,run,,,225
00-0024294,J.Norwood,2010,run,,,35
00-0024294,J.Norwood,2011,run,,,61
00-0024296,C.Whitehurst,2010,run,,,18
00-0024296,C.Whitehurst,2011,run,,,43
00-0024296,C.Whitehurst,2013,run,,,-2
00-0024296,C.Whitehurst,2014,run,,,94
00-0024296,C.Whitehurst,2015,run,,,2
00-0024296,C.Whitehurst,2016,run,,,2
00-0024315,M.Robinson,2009,run,,,2
00-0024315,M.Robinson,2010,run,,,76
00-0024315,M.Robinson,2011,run,,,8
00-0024315,M.Robinson,2012,run,,,49
00-0024315,M.Robinson,2013,run,,,0
00-0024318,B.Smith,2009,run,,,115
00-0024318,B.Smith,2010,run,,,331
00-0024318,B.Smith,2011,run,,,141
00-0024318,B.Smith,2012,run,,,116
00-0024318,B.Smith,2013,run,,,2
00-0024324,J.Avant,2014,run,,,1
00-0024332,L.Washington,2009,run,,,330
00-0024332,L.Washington,2010,run,,,96
00-0024332,L.Washington,2011,run,,,174
00-0024332,L.Washington,2012,run,,,161
00-0024332,L.Washington,2013,run,,,1
00-0024332,L.Washington,2014,run,,,57
00-0024334,B.Marshall,2009,run,,,39
00-0024334,B.Marshall,2010,run,,,3
00-0024334,B.Marshall,2012,run,,,-2
00-0024348,K.Williams,2017,run,,,1
00-0024359,J.Harrison,2009,run,,,735
00-0024359,J.Harrison,2010,run,,,358
00-0024359,J.Harrison,2011,run,,,140
00-0024389,D.Walker,2009,run,,,34
00-0024389,D.Walker,2011,run,,,5
00-0024389,D.Walker,2016,run,,,47
00-0024389,D.Walker,2017,run,,,-2
00-0024389,Del.Walker,2010,run,,,18
00-0024394,L.Vickers,2010,run,,,11
00-0024394,L.Vickers,2011,run,,,0
00-0024394,L.Vickers,2012,run,,,11
00-0024408,B.Gradkowski,2009,run,,,108
00-0024408,B.Gradkowski,2010,run,,,46
00-0024408,B.Gradkowski,2011,run,,,1
00-0024408,B.Gradkowski,2012,run,,,0
00-0024417,S.Koch,2010,run,,,0
00-0024417,S.Koch,2011,run,,,2
00-0024417,S.Koch,2012,run,,,17
00-0024417,S.Koch,2015,run,,,7
00-0024417,S.Koch,2016,run,,,-23
00-0024460,Q.Ganther,2009,run,,,172
00-0024460,Q.Ganther,2010,run,,,51
00-0024460,Q.Ganther,2011,run,,,-6
00-0024463,B.Obomanu,2010,run,,,17
00-0024463,B.Obomanu,2011,run,,,13
00-0024463,B.Obomanu,2012,run,,,11
00-0024466,M.Colston,2009,run,,,6
00-0024466,M.Colston,2010,run,,,1
00-0024489,A.Hall,2009,run,,,5
00-0024489,A.Hall,2010,run,,,1
00-0024489,A.Hall,2011,run,,,17
00-0024489,A.Hall,2012,run,,,7
00-0024535,E.Weems,2009,run,,,53
00-0024535,E.Weems,2015,run,,,4
00-0024535,E.Weems,2017,run,,,0
00-0024559,D.Ware,2009,run,,,51
00-0024559,D.Ware,2010,run,,,95
00-0024559,D.Ware,2011,run,,,148
00-0024559,D.Ware,2012,run,,,70
00-0024561,M.Mason,2009,run,,,101
00-0024561,M.Mason,2010,run,,,26
00-0024738,E.Buckley,2009,run,,,44
00-0024738,E.Buckley,2010,run,,,56
00-0024738,E.Buckley,2011,run,,,11
00-0024796,C.Dahl,2014,run,,,3
00-0024812,T.Palko,2010,run,,,-1
00-0024812,T.Palko,2011,run,,,21
00-0024813,P.Thomas,2009,run,,,793
00-0024813,P.Thomas,2010,run,,,269
00-0024813,P.Thomas,2011,run,,,540
00-0024813,P.Thomas,2012,run,,,503
00-0024813,P.Thomas,2013,run,,,551
00-0024813,P.Thomas,2014,run,,,222
00-0024813,P.Thomas,2015,run,,,34
00-0024813,P.Thomas,2016,run,,,30
00-0024846,G.Russell,2009,run,,,0
00-0025388,J.Russell,2009,run,,,48
00-0025388,J.Russell,2010,run,,,5
00-0025389,C.Johnson,2009,run,,,69
00-0025389,C.Johnson,2010,run,,,36
00-0025389,C.Johnson,2011,run,,,11
00-0025394,A.Peterson,2009,run,,,1335
00-0025394,A.Peterson,2010,run,,,1321
00-0025394,A.Peterson,2011,run,,,1004
00-0025394,A.Peterson,2012,run,,,2099
00-0025394,A.Peterson,2013,run,,,1266
00-0025394,A.Peterson,2014,run,,,75
00-0025394,A.Peterson,2015,run,,,1418
00-0025394,A.Peterson,2016,run,,,139
00-0025394,A.Peterson,2017,run,,,529
00-0025394,A.Peterson,2018,run,,,991
00-0025396,T.Ginn,2009,run,,,48
00-0025396,T.Ginn,2010,run,,,11
00-0025396,T.Ginn,2011,run,,,68
00-0025396,T.Ginn,2012,run,,,7
00-0025396,T.Ginn,2013,run,,,29
00-0025396,T.Ginn,2014,run,,,6
00-0025396,T.Ginn,2015,run,,,60
00-0025396,T.Ginn,2016,run,,,74
00-0025396,T.Ginn,2017,run,,,63
00-0025396,T.Ginn,2018,run,,,26
00-0025399,M.Lynch,2009,run,,,450
00-0025399,M.Lynch,2010,run,,,662
00-0025399,M.Lynch,2011,run,,,1193
00-0025399,M.Lynch,2012,run,,,1676
00-0025399,M.Lynch,2013,run,,,1257
00-0025399,M.Lynch,2014,run,,,1306
00-0025399,M.Lynch,2015,run,,,419
00-0025399,M.Lynch,2017,run,,,891
00-0025399,M.Lynch,2018,run,,,376
00-0025409,B.Quinn,2009,run,,,101
00-0025409,B.Quinn,2012,run,,,69
00-0025410,D.Bowe,2010,run,,,4
00-0025410,D.Bowe,2011,run,,,12
00-0025414,R.Meachem,2009,run,,,82
00-0025414,R.Meachem,2010,run,,,17
00-0025414,R.Meachem,2011,run,,,23
00-0025414,R.Meachem,2012,run,,,-6
00-0025414,R.Meachem,2013,run,,,-1
00-0025417,C.Davis,2010,run,,,4
00-0025423,K.Kolb,2009,run,,,6
00-0025423,K.Kolb,2010,run,,,61
00-0025423,K.Kolb,2011,run,,,80
00-0025423,K.Kolb,2012,run,,,106
00-0025424,E.Weddle,2011,run,,,10
00-0025424,E.Weddle,2012,run,,,10
00-0025424,E.Weddle,2013,run,,,4
00-0025427,J.Beck,2011,run,,,44
00-0025430,D.Stanton,2009,run,,,34
00-0025430,D.Stanton,2010,run,,,116
00-0025430,D.Stanton,2014,run,,,78
00-0025430,D.Stanton,2017,run,,,11
00-0025431,S.Rice,2011,run,,,3
00-0025431,S.Rice,2012,run,,,6
00-0025439,B.Leonard,2009,run,,,76
00-0025439,B.Leonard,2010,run,,,69
00-0025439,B.Leonard,2011,run,,,85
00-0025439,B.Leonard,2012,run,,,106
00-0025439,B.Leonard,2013,run,,,182
00-0025447,S.Satele,2010,run,,,0
00-0025450,B.Jackson,2009,run,,,94
00-0025450,B.Jackson,2010,run,,,701
00-0025450,B.Jackson,2011,run,,,19
00-0025450,B.Jackson,2012,run,,,54
00-0025458,L.Booker,2011,run,,,55
00-0025458,L.Booker,2012,run,,,-3
00-0025460,J.Jones,2009,run,,,22
00-0025460,J.Jones,2010,run,,,7
00-0025460,J.Jones,2011,run,,,13
00-0025460,J.Jones,2012,run,,,10
00-0025460,J.Jones,2013,run,,,0
00-0025460,J.Jones,2014,run,,,16
00-0025461,Y.Figurs,2009,run,,,-2
00-0025461,Y.Figurs,2010,run,,,-4
00-0025462,L.Robinson,2010,run,,,-5
00-0025462,L.Robinson,2011,run,,,-9
00-0025479,T.Edwards,2009,run,,,106
00-0025479,T.Edwards,2010,run,,,40
00-0025479,T.Edwards,2011,run,,,18
00-0025480,G.Wolfe,2009,run,,,120
00-0025480,G.Wolfe,2010,run,,,8
00-0025486,J.Higgins,2009,run,,,21
00-0025487,M.Bush,2009,run,,,571
00-0025487,M.Bush,2010,run,,,536
00-0025487,M.Bush,2011,run,,,1048
00-0025487,M.Bush,2012,run,,,477
00-0025487,M.Bush,2013,run,,,197
00-0025488,A.Podlesh,2012,run,,,2
00-0025513,D.Goldson,2012,run,,,31
00-0025513,D.Goldson,2013,run,,,22
00-0025524,L.McClain,2009,run,,,175
00-0025524,L.McClain,2010,run,,,90
00-0025524,L.McClain,2011,run,,,47
00-0025524,L.McClain,2012,run,,,46
00-0025524,L.McClain,2013,run,,,32
00-0025529,S.Breaston,2009,run,,,44
00-0025529,S.Breaston,2010,run,,,35
00-0025529,S.Breaston,2011,run,,,25
00-0025535,Ko.Smith,2009,run,,,33
00-0025540,K.Boss,2009,run,,,16
00-0025542,D.Rosario,2010,run,,,-2
00-0025544,D.Clowney,2009,run,,,1
00-0025559,L.Naanee,2009,run,,,7
00-0025559,L.Naanee,2010,run,,,-2
00-0025561,T.Smith,2009,run,,,33
00-0025561,T.Smith,2010,run,,,122
00-0025562,O.O'Neal,2009,run,,,0
00-0025573,T.Clayton,2010,run,,,0
00-0025573,T.Clayton,2011,run,,,29
00-0025604,T.Thigpen,2009,run,,,2
00-0025604,T.Thigpen,2010,run,,,52
00-0025604,T.Thigpen,2011,run,,,29
00-0025612,B.Fields,2012,run,,,0
00-0025612,B.Fields,2013,run,,,0
00-0025615,D.Wynn,2009,run,,,19
00-0025622,C.Stuckey,2009,run,,,6
00-0025622,C.Stuckey,2010,run,,,9
00-0025631,J.Snelling,2009,run,,,466
00-0025631,J.Snelling,2010,run,,,454
00-0025631,J.Snelling,2011,run,,,118
00-0025631,J.Snelling,2012,run,,,113
00-0025631,J.Snelling,2013,run,,,164
00-0025633,K.Darby,2009,run,,,152
00-0025633,K.Darby,2010,run,,,100
00-0025633,K.Darby,2011,run,,,7
00-0025637,A.Bradshaw,2009,run,,,765
00-0025637,A.Bradshaw,2010,run,,,1228
00-0025637,A.Bradshaw,2011,run,,,626
00-0025637,A.Bradshaw,2012,run,,,1029
00-0025637,A.Bradshaw,2013,run,,,186
00-0025637,A.Bradshaw,2014,run,,,425
00-0025637,A.Bradshaw,2015,run,,,85
00-0025672,T.Castille,2009,run,,,36
00-0025672,T.Castille,2010,run,,,22
00-0025701,J.Battle,2009,run,,,21
00-0025701,J.Battle,2010,run,,,45
00-0025701,J.Battle,2011,run,,,602
00-0025701,J.Battle,2012,run,,,311
00-0025701,J.Battle,2013,run,,,142
00-0025701,J.Battle,2014,run,,,9
00-0025708,M.Moore,2009,run,,,6
00-0025708,M.Moore,2010,run,,,25
00-0025708,M.Moore,2011,run,,,80
00-0025708,M.Moore,2012,run,,,1
00-0025708,M.Moore,2014,run,,,-2
00-0025708,M.Moore,2017,run,,,9
00-0025708,Matt.Moore,2012,run,,,1
00-0025749,R.Bartel,2011,run,,,9
00-0025825,B.Kern,2010,run,,,0
00-0025825,B.Kern,2011,run,,,21
00-0025825,B.Kern,2013,run,,,0
00-0025841,L.Rankin,2009,run,,,36
00-0025860,B.Green-Ellis,2009,run,,,92
00-0025860,B.Green-Ellis,2010,run,,,950
00-0025860,B.Green-Ellis,2011,run,,,723
00-0025860,B.Green-Ellis,2012,run,,,1116
00-0025860,B.Green-Ellis,2013,run,,,756
00-0025934,L.Long,2009,run,,,-1
00-0025951,D.Reynaud,2012,run,,,33
00-0025951,D.Reynaud,2013,run,,,0
00-0025955,A.Young,2009,run,,,13
00-0025955,A.Young,2010,run,,,69
00-0025970,C.Hanie,2011,run,,,98
00-0025995,J.Senn,2010,run,,,5
00-0025997,C.Simpson,2009,run,,,102
00-0026000,D.Bess,2009,run,,,11
00-0026000,D.Bess,2010,run,,,0
00-0026000,D.Bess,2011,run,,,9
00-0026012,J.Caulcrick,2010,run,,,2
00-0026019,D.Woodhead,2009,run,,,44
00-0026019,D.Woodhead,2010,run,,,548
00-0026019,D.Woodhead,2011,run,,,367
00-0026019,D.Woodhead,2012,run,,,308
00-0026019,D.Woodhead,2013,run,,,425
00-0026019,D.Woodhead,2014,run,,,38
00-0026019,D.Woodhead,2015,run,,,324
00-0026019,D.Woodhead,2016,run,,,127
00-0026019,D.Woodhead,2017,run,,,56
00-0026029,K.Lumpkin,2010,run,,,0
00-0026029,K.Lumpkin,2011,run,,,105
00-0026029,K.Lumpkin,2012,run,,,42
00-0026033,M.Cox,2009,run,,,2
00-0026033,M.Cox,2010,run,,,3
00-0026035,D.Amendola,2009,run,,,-2
00-0026035,D.Amendola,2010,run,,,81
00-0026035,D.Amendola,2012,run,,,8
00-0026035,D.Amendola,2013,run,,,1
00-0026035,D.Amendola,2015,run,,,11
00-0026069,M.Tolbert,2009,run,,,148
00-0026069,M.Tolbert,2010,run,,,737
00-0026069,M.Tolbert,2011,run,,,434
00-0026069,M.Tolbert,2012,run,,,241
00-0026069,M.Tolbert,2013,run,,,361
00-0026069,M.Tolbert,2014,run,,,78
00-0026069,M.Tolbert,2015,run,,,197
00-0026069,M.Tolbert,2016,run,,,149
00-0026069,M.Tolbert,2017,run,,,271
00-0026072,J.Collins,2011,run,,,4
00-0026072,J.Collins,2013,run,,,45
00-0026072,J.Collins,2014,run,,,19
00-0026113,C.Smith,2009,run,,,7
00-0026121,L.Hamilton,2009,run,,,77
00-0026121,L.Hamilton,2010,run,,,48
00-0026132,M.Lawrence,2009,run,,,0
00-0026143,M.Ryan,2009,run,,,58
00-0026143,M.Ryan,2010,run,,,133
00-0026143,M.Ryan,2011,run,,,114
00-0026143,M.Ryan,2012,run,,,149
00-0026143,M.Ryan,2013,run,,,71
00-0026143,M.Ryan,2014,run,,,149
00-0026143,M.Ryan,2015,run,,,78
00-0026143,M.Ryan,2016,run,,,127
00-0026143,M.Ryan,2017,run,,,156
00-0026143,M.Ryan,2018,run,,,135
00-0026143,Ryan,2010,run,,,4
00-0026144,D.McFadden,2009,run,,,347
00-0026144,D.McFadden,2010,run,,,1166
00-0026144,D.McFadden,2011,run,,,614
00-0026144,D.McFadden,2012,run,,,707
00-0026144,D.McFadden,2013,run,,,379
00-0026144,D.McFadden,2014,run,,,534
00-0026144,D.McFadden,2015,run,,,997
00-0026144,D.McFadden,2016,run,,,151
00-0026144,D.McFadden,2017,run,,,26
00-0026153,J.Stewart,2009,run,,,1008
00-0026153,J.Stewart,2010,run,,,864
00-0026153,J.Stewart,2011,run,,,713
00-0026153,J.Stewart,2012,run,,,415
00-0026153,J.Stewart,2013,run,,,180
00-0026153,J.Stewart,2014,run,,,812
00-0026153,J.Stewart,2015,run,,,989
00-0026153,J.Stewart,2016,run,,,759
00-0026153,J.Stewart,2017,run,,,745
00-0026153,J.Stewart,2018,run,,,17
00-0026158,J.Flacco,2009,run,,,67
00-0026158,J.Flacco,2010,run,,,100
00-0026158,J.Flacco,2011,run,,,113
00-0026158,J.Flacco,2012,run,,,35
00-0026158,J.Flacco,2013,run,,,138
00-0026158,J.Flacco,2014,run,,,85
00-0026158,J.Flacco,2015,run,,,24
00-0026158,J.Flacco,2016,run,,,60
00-0026158,J.Flacco,2017,run,,,68
00-0026158,J.Flacco,2018,run,,,52
00-0026162,F.Jones,2009,run,,,594
00-0026162,F.Jones,2010,run,,,810
00-0026162,F.Jones,2011,run,,,628
00-0026162,F.Jones,2012,run,,,432
00-0026162,F.Jones,2013,run,,,175
00-0026163,R.Mendenhall,2009,run,,,1014
00-0026163,R.Mendenhall,2010,run,,,1332
00-0026163,R.Mendenhall,2011,run,,,926
00-0026163,R.Mendenhall,2012,run,,,233
00-0026163,R.Mendenhall,2013,run,,,689
00-0026164,C.Johnson,2009,run,,,1874
00-0026164,C.Johnson,2010,run,,,1459
00-0026164,C.Johnson,2011,run,,,1025
00-0026164,C.Johnson,2012,run,,,1304
00-0026164,C.Johnson,2013,run,,,1077
00-0026164,C.Johnson,2014,run,,,663
00-0026164,C.Johnson,2015,run,,,814
00-0026164,C.Johnson,2016,run,,,95
00-0026164,C.Johnson,2017,run,,,114
00-0026170,D.Keller,2009,run,,,7
00-0026173,D.Avery,2009,run,,,30
00-0026173,D.Avery,2012,run,,,9
00-0026173,D.Avery,2013,run,,,6
00-0026174,D.Thomas,2009,run,,,-2
00-0026176,J.Nelson,2018,run,,,-2
00-0026182,E.Royal,2009,run,,,1
00-0026182,E.Royal,2010,run,,,78
00-0026182,E.Royal,2011,run,,,30
00-0026182,E.Royal,2012,run,,,40
00-0026182,E.Royal,2013,run,,,21
00-0026182,E.Royal,2014,run,,,14
00-0026182,E.Royal,2015,run,,,-1
00-0026184,M.Forte,2009,run,,,828
00-0026184,M.Forte,2010,run,,,1079
00-0026184,M.Forte,2011,run,,,1088
00-0026184,M.Forte,2012,run,,,1094
00-0026184,M.Forte,2013,run,,,1343
00-0026184,M.Forte,2014,run,,,1040
00-0026184,M.Forte,2015,run,,,822
00-0026184,M.Forte,2016,run,,,889
00-0026184,M.Forte,2017,run,,,381
00-0026186,J.Simpson,2011,run,,,2
00-0026188,F.Davis,2012,run,,,1
00-0026189,D.Jackson,2009,run,,,131
00-0026189,D.Jackson,2010,run,,,110
00-0026189,D.Jackson,2011,run,,,41
00-0026189,D.Jackson,2012,run,,,-7
00-0026189,D.Jackson,2013,run,,,2
00-0026189,D.Jackson,2014,run,,,7
00-0026189,D.Jackson,2017,run,,,38
00-0026189,D.Jackson,2018,run,,,25
00-0026195,R.Rice,2009,run,,,1269
00-0026195,R.Rice,2010,run,,,1216
